CMDLINE uv run ./cs336_basics/bbpe_tokenizer.py
CHLD 36952 0.015625 1773012705.3526
CHLD 61868 1119.171875 1773012705.3526
MEM 0.011719 1773012705.4562
CHLD 25412 0.015625 1773012705.4654
CHLD 36952 0.015625 1773012705.4654
CHLD 61868 1120.121094 1773012705.4654
MEM 0.011719 1773012705.5663
CHLD 25412 0.015625 1773012705.5706
CHLD 36952 0.015625 1773012705.5706
CHLD 61868 1121.156250 1773012705.5706
MEM 0.011719 1773012705.6740
CHLD 25412 0.015625 1773012705.6809
CHLD 36952 0.015625 1773012705.6809
CHLD 61868 1122.109375 1773012705.6809
MEM 0.011719 1773012705.7818
CHLD 25412 0.015625 1773012705.7853
CHLD 36952 0.015625 1773012705.7853
CHLD 61868 1123.152344 1773012705.7853
MEM 0.011719 1773012705.8897
CHLD 25412 0.015625 1773012705.8947
CHLD 36952 0.015625 1773012705.8947
CHLD 61868 1124.070312 1773012705.8947
MEM 0.011719 1773012705.9971
CHLD 25412 0.015625 1773012706.0026
CHLD 36952 0.015625 1773012706.0026
CHLD 61868 1125.074219 1773012706.0026
MEM 0.011719 1773012706.1045
CHLD 25412 0.015625 1773012706.1097
CHLD 36952 0.015625 1773012706.1097
CHLD 61868 1126.089844 1773012706.1097
MEM 0.011719 1773012706.2120
CHLD 25412 0.015625 1773012706.2205
CHLD 36952 0.015625 1773012706.2205
CHLD 61868 1127.039062 1773012706.2205
MEM 0.011719 1773012706.3218
CHLD 25412 0.015625 1773012706.3250
CHLD 36952 0.015625 1773012706.3250
CHLD 61868 1128.050781 1773012706.3250
MEM 0.011719 1773012706.4296
CHLD 25412 0.015625 1773012706.4366
CHLD 36952 0.015625 1773012706.4366
CHLD 61868 1128.988281 1773012706.4366
MEM 0.011719 1773012706.5373
CHLD 25412 0.015625 1773012706.5415
CHLD 36952 0.015625 1773012706.5415
CHLD 61868 1129.984375 1773012706.5415
MEM 0.011719 1773012706.6450
CHLD 25412 0.015625 1773012706.6502
CHLD 36952 0.015625 1773012706.6502
CHLD 61868 1130.914062 1773012706.6502
MEM 0.011719 1773012706.7528
CHLD 25412 0.015625 1773012706.7598
CHLD 36952 0.015625 1773012706.7598
CHLD 61868 1131.941406 1773012706.7598
MEM 0.011719 1773012706.8604
CHLD 25412 0.015625 1773012706.8626
CHLD 36952 0.015625 1773012706.8626
CHLD 61868 1132.960938 1773012706.8626
MEM 0.011719 1773012706.9678
CHLD 25412 0.015625 1773012706.9752
CHLD 36952 0.015625 1773012706.9752
CHLD 61868 1133.933594 1773012706.9752
MEM 0.011719 1773012707.0772
CHLD 25412 0.015625 1773012707.0811
CHLD 36952 0.015625 1773012707.0811
CHLD 61868 1134.929688 1773012707.0811
MEM 0.011719 1773012707.1847
CHLD 25412 0.015625 1773012707.1902
CHLD 36952 0.015625 1773012707.1902
CHLD 61868 1135.964844 1773012707.1902
MEM 0.011719 1773012707.2920
CHLD 25412 0.015625 1773012707.2970
CHLD 36952 0.015625 1773012707.2970
CHLD 61868 1136.925781 1773012707.2970
MEM 0.011719 1773012707.3994
CHLD 25412 0.015625 1773012707.4019
CHLD 36952 0.015625 1773012707.4019
CHLD 61868 1137.824219 1773012707.4019
MEM 0.011719 1773012707.5073
CHLD 25412 0.015625 1773012707.5113
CHLD 36952 0.015625 1773012707.5113
CHLD 61868 1138.867188 1773012707.5113
MEM 0.011719 1773012707.6150
CHLD 25412 0.015625 1773012707.6202
CHLD 36952 0.015625 1773012707.6202
CHLD 61868 1139.824219 1773012707.6202
MEM 0.011719 1773012707.7228
CHLD 25412 0.015625 1773012707.7293
CHLD 36952 0.015625 1773012707.7293
CHLD 61868 1140.785156 1773012707.7293
MEM 0.011719 1773012707.8308
CHLD 25412 0.015625 1773012707.8406
CHLD 36952 0.015625 1773012707.8406
CHLD 61868 1141.800781 1773012707.8406
MEM 0.011719 1773012707.9412
CHLD 25412 0.015625 1773012707.9469
CHLD 36952 0.015625 1773012707.9469
CHLD 61868 1142.832031 1773012707.9469
MEM 0.011719 1773012708.0493
CHLD 25412 0.015625 1773012708.0547
CHLD 36952 0.015625 1773012708.0547
CHLD 61868 1143.777344 1773012708.0547
MEM 0.011719 1773012708.1578
CHLD 25412 0.015625 1773012708.1646
CHLD 36952 0.015625 1773012708.1646
CHLD 61868 1144.796875 1773012708.1646
MEM 0.011719 1773012708.2657
CHLD 25412 0.015625 1773012708.2684
CHLD 36952 0.015625 1773012708.2684
CHLD 61868 1145.800781 1773012708.2684
MEM 0.011719 1773012708.3736
CHLD 25412 0.015625 1773012708.3768
CHLD 36952 0.015625 1773012708.3768
CHLD 61868 1146.769531 1773012708.3768
MEM 0.011719 1773012708.4803
CHLD 25412 0.015625 1773012708.4841
CHLD 36952 0.015625 1773012708.4841
CHLD 61868 1147.777344 1773012708.4841
MEM 0.011719 1773012708.5888
CHLD 25412 0.015625 1773012708.5963
CHLD 36952 0.015625 1773012708.5963
CHLD 61868 1148.757812 1773012708.5963
MEM 0.011719 1773012708.6968
CHLD 25412 0.015625 1773012708.7028
CHLD 36952 0.015625 1773012708.7028
CHLD 61868 1149.738281 1773012708.7028
MEM 0.011719 1773012708.8049
CHLD 25412 0.015625 1773012708.8119
CHLD 36952 0.015625 1773012708.8119
CHLD 61868 1150.710938 1773012708.8119
MEM 0.011719 1773012708.9128
CHLD 25412 0.015625 1773012708.9182
CHLD 36952 0.015625 1773012708.9182
CHLD 61868 1151.660156 1773012708.9182
MEM 0.011719 1773012709.0207
CHLD 25412 0.015625 1773012709.0277
CHLD 36952 0.015625 1773012709.0277
CHLD 61868 1152.652344 1773012709.0277
MEM 0.011719 1773012709.1289
CHLD 25412 0.015625 1773012709.1326
CHLD 36952 0.015625 1773012709.1326
CHLD 61868 1153.593750 1773012709.1326
MEM 0.011719 1773012709.2366
CHLD 25412 0.015625 1773012709.2421
CHLD 36952 0.015625 1773012709.2421
CHLD 61868 1154.625000 1773012709.2421
MEM 0.011719 1773012709.3446
CHLD 25412 0.015625 1773012709.3516
CHLD 36952 0.015625 1773012709.3516
CHLD 61868 1155.617188 1773012709.3516
MEM 0.011719 1773012709.4530
CHLD 25412 0.015625 1773012709.4570
CHLD 36952 0.015625 1773012709.4570
CHLD 61868 1156.570312 1773012709.4570
MEM 0.011719 1773012709.5610
CHLD 25412 0.015625 1773012709.5658
CHLD 36952 0.015625 1773012709.5658
CHLD 61868 1157.523438 1773012709.5658
MEM 0.011719 1773012709.6699
CHLD 25412 0.015625 1773012709.6753
CHLD 36952 0.015625 1773012709.6753
CHLD 61868 1158.496094 1773012709.6753
MEM 0.011719 1773012709.7780
CHLD 25412 0.015625 1773012709.7851
CHLD 36952 0.015625 1773012709.7851
CHLD 61868 1159.507812 1773012709.7851
MEM 0.011719 1773012709.8867
CHLD 25412 0.015625 1773012709.8927
CHLD 36952 0.015625 1773012709.8927
CHLD 61868 1160.523438 1773012709.8927
MEM 0.011719 1773012709.9943
CHLD 25412 0.015625 1773012709.9994
CHLD 36952 0.015625 1773012709.9994
CHLD 61868 1161.398438 1773012709.9994
MEM 0.011719 1773012710.1024
CHLD 25412 0.015625 1773012710.1079
CHLD 36952 0.015625 1773012710.1079
CHLD 61868 1162.386719 1773012710.1079
MEM 0.011719 1773012710.2105
CHLD 25412 0.015625 1773012710.2176
CHLD 36952 0.015625 1773012710.2176
CHLD 61868 1163.417969 1773012710.2176
MEM 0.011719 1773012710.3206
CHLD 25412 0.015625 1773012710.3271
CHLD 36952 0.015625 1773012710.3271
CHLD 61868 1164.363281 1773012710.3271
MEM 0.011719 1773012710.4276
CHLD 25412 0.015625 1773012710.4312
CHLD 36952 0.015625 1773012710.4312
CHLD 61868 1165.339844 1773012710.4312
MEM 0.011719 1773012710.5352
CHLD 25412 0.015625 1773012710.5422
CHLD 36952 0.015625 1773012710.5422
CHLD 61868 1166.328125 1773012710.5422
MEM 0.011719 1773012710.6431
CHLD 25412 0.015625 1773012710.6468
CHLD 36952 0.015625 1773012710.6468
CHLD 61868 1167.347656 1773012710.6468
MEM 0.011719 1773012710.7509
CHLD 25412 0.015625 1773012710.7562
CHLD 36952 0.015625 1773012710.7562
CHLD 61868 1168.308594 1773012710.7562
MEM 0.011719 1773012710.8589
CHLD 25412 0.015625 1773012710.8658
CHLD 36952 0.015625 1773012710.8658
CHLD 61868 1169.253906 1773012710.8658
MEM 0.011719 1773012710.9704
CHLD 25412 0.015625 1773012710.9761
CHLD 36952 0.015625 1773012710.9761
CHLD 61868 1170.230469 1773012710.9761
MEM 0.011719 1773012711.0791
CHLD 25412 0.015625 1773012711.0819
CHLD 36952 0.015625 1773012711.0819
CHLD 61868 1171.292969 1773012711.0819
MEM 0.011719 1773012711.1874
CHLD 25412 0.015625 1773012711.1901
CHLD 36952 0.015625 1773012711.1901
CHLD 61868 1172.246094 1773012711.1901
MEM 0.011719 1773012711.2952
CHLD 25412 0.015625 1773012711.3005
CHLD 36952 0.015625 1773012711.3005
CHLD 61868 1173.199219 1773012711.3005
MEM 0.011719 1773012711.4046
CHLD 25412 0.015625 1773012711.4100
CHLD 36952 0.015625 1773012711.4100
CHLD 61868 1174.121094 1773012711.4100
MEM 0.011719 1773012711.5147
CHLD 25412 0.015625 1773012711.5182
CHLD 36952 0.015625 1773012711.5182
CHLD 61868 1175.070312 1773012711.5182
MEM 0.011719 1773012711.6229
CHLD 25412 0.015625 1773012711.6300
CHLD 36952 0.015625 1773012711.6300
CHLD 61868 1176.085938 1773012711.6300
MEM 0.011719 1773012711.7309
CHLD 25412 0.015625 1773012711.7361
CHLD 36952 0.015625 1773012711.7361
CHLD 61868 1177.019531 1773012711.7361
MEM 0.011719 1773012711.8392
CHLD 25412 0.015625 1773012711.8447
CHLD 36952 0.015625 1773012711.8447
CHLD 61868 1178.003906 1773012711.8447
MEM 0.011719 1773012711.9480
CHLD 25412 0.015625 1773012711.9531
CHLD 36952 0.015625 1773012711.9531
CHLD 61868 1178.960938 1773012711.9531
MEM 0.011719 1773012712.0562
CHLD 25412 0.015625 1773012712.0631
CHLD 36952 0.015625 1773012712.0631
CHLD 61868 1179.945312 1773012712.0631
MEM 0.011719 1773012712.1640
CHLD 25412 0.015625 1773012712.1669
CHLD 36952 0.015625 1773012712.1669
CHLD 61868 1180.839844 1773012712.1669
MEM 0.011719 1773012712.2716
CHLD 25412 0.015625 1773012712.2748
CHLD 36952 0.015625 1773012712.2748
CHLD 61868 1181.898438 1773012712.2748
MEM 0.011719 1773012712.3792
CHLD 25412 0.015625 1773012712.3842
CHLD 36952 0.015625 1773012712.3842
CHLD 61868 1182.804688 1773012712.3842
MEM 0.011719 1773012712.4873
CHLD 25412 0.015625 1773012712.4945
CHLD 36952 0.015625 1773012712.4945
CHLD 61868 1183.800781 1773012712.4945
MEM 0.011719 1773012712.5954
CHLD 25412 0.015625 1773012712.6032
CHLD 36952 0.015625 1773012712.6032
CHLD 61868 1184.808594 1773012712.6032
MEM 0.011719 1773012712.7037
CHLD 25412 0.015625 1773012712.7112
CHLD 36952 0.015625 1773012712.7112
CHLD 61868 1185.781250 1773012712.7112
MEM 0.011719 1773012712.8115
CHLD 25412 0.015625 1773012712.8198
CHLD 36952 0.015625 1773012712.8198
CHLD 61868 1186.742188 1773012712.8198
MEM 0.011719 1773012712.9212
CHLD 25412 0.015625 1773012712.9277
CHLD 36952 0.015625 1773012712.9277
CHLD 61868 1187.667969 1773012712.9277
MEM 0.011719 1773012713.0292
CHLD 25412 0.015625 1773012713.0362
CHLD 36952 0.015625 1773012713.0362
CHLD 61868 1188.707031 1773012713.0362
MEM 0.011719 1773012713.1371
CHLD 25412 0.015625 1773012713.1415
CHLD 36952 0.015625 1773012713.1415
CHLD 61868 1189.687500 1773012713.1415
MEM 0.011719 1773012713.2449
CHLD 25412 0.015625 1773012713.2497
CHLD 36952 0.015625 1773012713.2497
CHLD 61868 1190.667969 1773012713.2497
MEM 0.011719 1773012713.3536
CHLD 25412 0.015625 1773012713.3563
CHLD 36952 0.015625 1773012713.3563
CHLD 61868 1191.648438 1773012713.3563
MEM 0.011719 1773012713.4613
CHLD 25412 0.015625 1773012713.4640
CHLD 36952 0.015625 1773012713.4640
CHLD 61868 1192.628906 1773012713.4640
MEM 0.011719 1773012713.5692
CHLD 25412 0.015625 1773012713.5732
CHLD 36952 0.015625 1773012713.5732
CHLD 61868 1193.617188 1773012713.5732
MEM 0.011719 1773012713.6766
CHLD 25412 0.015625 1773012713.6844
CHLD 36952 0.015625 1773012713.6844
CHLD 61868 1194.625000 1773012713.6844
MEM 0.011719 1773012713.7862
CHLD 25412 0.015625 1773012713.7916
CHLD 36952 0.015625 1773012713.7916
CHLD 61868 1195.539062 1773012713.7916
MEM 0.011719 1773012713.8945
CHLD 25412 0.015625 1773012713.8988
CHLD 36952 0.015625 1773012713.8988
CHLD 61868 1196.535156 1773012713.8988
MEM 0.011719 1773012714.0022
CHLD 25412 0.015625 1773012714.0074
CHLD 36952 0.015625 1773012714.0074
CHLD 61868 1197.515625 1773012714.0074
MEM 0.011719 1773012714.1099
CHLD 25412 0.015625 1773012714.1169
CHLD 36952 0.015625 1773012714.1169
CHLD 61868 1198.472656 1773012714.1169
MEM 0.011719 1773012714.2178
CHLD 25412 0.015625 1773012714.2243
CHLD 36952 0.015625 1773012714.2243
CHLD 61868 1199.507812 1773012714.2243
MEM 0.011719 1773012714.3256
CHLD 25412 0.015625 1773012714.3334
CHLD 36952 0.015625 1773012714.3334
CHLD 61868 1200.457031 1773012714.3334
MEM 0.011719 1773012714.4338
CHLD 25412 0.015625 1773012714.4377
CHLD 36952 0.015625 1773012714.4377
CHLD 61868 1201.425781 1773012714.4377
MEM 0.011719 1773012714.5419
CHLD 25412 0.015625 1773012714.5470
CHLD 36952 0.015625 1773012714.5470
CHLD 61868 1202.441406 1773012714.5470
MEM 0.011719 1773012714.6504
CHLD 25412 0.015625 1773012714.6559
CHLD 36952 0.015625 1773012714.6559
CHLD 61868 1203.445312 1773012714.6559
MEM 0.011719 1773012714.7587
CHLD 25412 0.015625 1773012714.7622
CHLD 36952 0.015625 1773012714.7622
CHLD 61868 1204.410156 1773012714.7622
MEM 0.011719 1773012714.8667
CHLD 25412 0.015625 1773012714.8722
CHLD 36952 0.015625 1773012714.8722
CHLD 61868 1205.453125 1773012714.8722
MEM 0.011719 1773012714.9746
CHLD 25412 0.015625 1773012714.9827
CHLD 36952 0.015625 1773012714.9827
CHLD 61868 1206.398438 1773012714.9827
MEM 0.011719 1773012715.0843
CHLD 25412 0.015625 1773012715.0888
CHLD 36952 0.015625 1773012715.0888
CHLD 61868 1207.328125 1773012715.0888
MEM 0.011719 1773012715.1920
CHLD 25412 0.015625 1773012715.1972
CHLD 36952 0.015625 1773012715.1972
CHLD 61868 1208.304688 1773012715.1972
MEM 0.011719 1773012715.3022
CHLD 25412 0.015625 1773012715.3061
CHLD 36952 0.015625 1773012715.3061
CHLD 61868 1209.273438 1773012715.3061
MEM 0.011719 1773012715.4102
CHLD 25412 0.015625 1773012715.4135
CHLD 36952 0.015625 1773012715.4135
CHLD 61868 1210.199219 1773012715.4135
MEM 0.011719 1773012715.5179
CHLD 25412 0.015625 1773012715.5211
CHLD 36952 0.015625 1773012715.5211
CHLD 61868 1211.195312 1773012715.5211
MEM 0.011719 1773012715.6243
CHLD 25412 0.015625 1773012715.6303
CHLD 36952 0.015625 1773012715.6303
CHLD 61868 1212.187500 1773012715.6303
MEM 0.011719 1773012715.7314
CHLD 25412 0.015625 1773012715.7385
CHLD 36952 0.015625 1773012715.7385
CHLD 61868 1213.187500 1773012715.7385
MEM 0.011719 1773012715.8393
CHLD 25412 0.015625 1773012715.8454
CHLD 36952 0.015625 1773012715.8454
CHLD 61868 1214.171875 1773012715.8454
MEM 0.011719 1773012715.9481
CHLD 25412 0.015625 1773012715.9541
CHLD 36952 0.015625 1773012715.9541
CHLD 61868 1215.148438 1773012715.9541
MEM 0.011719 1773012716.0548
CHLD 25412 0.015625 1773012716.0618
CHLD 36952 0.015625 1773012716.0618
CHLD 61868 1216.128906 1773012716.0618
MEM 0.011719 1773012716.1626
CHLD 25412 0.015625 1773012716.1653
CHLD 36952 0.015625 1773012716.1653
CHLD 61868 1217.035156 1773012716.1653
MEM 0.011719 1773012716.2703
CHLD 25412 0.015625 1773012716.2763
CHLD 36952 0.015625 1773012716.2763
CHLD 61868 1218.039062 1773012716.2763
MEM 0.011719 1773012716.3782
CHLD 25412 0.015625 1773012716.3810
CHLD 36952 0.015625 1773012716.3810
CHLD 61868 1218.996094 1773012716.3810
MEM 0.011719 1773012716.4862
CHLD 25412 0.015625 1773012716.4930
CHLD 36952 0.015625 1773012716.4930
CHLD 61868 1220.015625 1773012716.4930
MEM 0.011719 1773012716.5934
CHLD 25412 0.015625 1773012716.5970
CHLD 36952 0.015625 1773012716.5970
CHLD 61868 1220.984375 1773012716.5970
MEM 0.011719 1773012716.7019
CHLD 25412 0.015625 1773012716.7046
CHLD 36952 0.015625 1773012716.7046
CHLD 61868 1221.953125 1773012716.7046
MEM 0.011719 1773012716.8092
CHLD 25412 0.015625 1773012716.8143
CHLD 36952 0.015625 1773012716.8143
CHLD 61868 1222.972656 1773012716.8143
MEM 0.011719 1773012716.9198
CHLD 25412 0.015625 1773012716.9253
CHLD 36952 0.015625 1773012716.9253
CHLD 61868 1223.992188 1773012716.9253
MEM 0.011719 1773012717.0273
CHLD 25412 0.015625 1773012717.0343
CHLD 36952 0.015625 1773012717.0343
CHLD 61868 1224.972656 1773012717.0343
MEM 0.011719 1773012717.1364
CHLD 25412 0.015625 1773012717.1424
CHLD 36952 0.015625 1773012717.1424
CHLD 61868 1225.945312 1773012717.1424
MEM 0.011719 1773012717.2431
CHLD 25412 0.015625 1773012717.2472
CHLD 36952 0.015625 1773012717.2472
CHLD 61868 1226.914062 1773012717.2472
MEM 0.011719 1773012717.3508
CHLD 25412 0.015625 1773012717.3545
CHLD 36952 0.015625 1773012717.3545
CHLD 61868 1227.917969 1773012717.3545
MEM 0.011719 1773012717.4588
CHLD 25412 0.015625 1773012717.4672
CHLD 36952 0.015625 1773012717.4672
CHLD 61868 1228.914062 1773012717.4672
MEM 0.011719 1773012717.5679
CHLD 25412 0.015625 1773012717.5756
CHLD 36952 0.015625 1773012717.5756
CHLD 61868 1229.847656 1773012717.5756
MEM 0.011719 1773012717.6778
CHLD 25412 0.015625 1773012717.6868
CHLD 36952 0.015625 1773012717.6868
CHLD 61868 1230.777344 1773012717.6868
MEM 0.011719 1773012717.7882
CHLD 25412 0.015625 1773012717.7922
CHLD 36952 0.015625 1773012717.7922
CHLD 61868 1231.773438 1773012717.7922
MEM 0.011719 1773012717.8959
CHLD 25412 0.015625 1773012717.9029
CHLD 36952 0.015625 1773012717.9029
CHLD 61868 1232.703125 1773012717.9029
MEM 0.011719 1773012718.0043
CHLD 25412 0.015625 1773012718.0075
CHLD 36952 0.015625 1773012718.0075
CHLD 61868 1233.710938 1773012718.0075
MEM 0.011719 1773012718.1124
CHLD 25412 0.015625 1773012718.1166
CHLD 36952 0.015625 1773012718.1166
CHLD 61868 1234.621094 1773012718.1166
MEM 0.011719 1773012718.2201
CHLD 25412 0.015625 1773012718.2272
CHLD 36952 0.015625 1773012718.2272
CHLD 61868 1235.644531 1773012718.2272
MEM 0.011719 1773012718.3284
CHLD 25412 0.015625 1773012718.3352
CHLD 36952 0.015625 1773012718.3352
CHLD 61868 1236.601562 1773012718.3352
MEM 0.011719 1773012718.4365
CHLD 25412 0.015625 1773012718.4435
CHLD 36952 0.015625 1773012718.4435
CHLD 61868 1237.605469 1773012718.4435
MEM 0.011719 1773012718.5446
CHLD 25412 0.015625 1773012718.5523
CHLD 36952 0.015625 1773012718.5523
CHLD 61868 1238.519531 1773012718.5523
MEM 0.011719 1773012718.6527
CHLD 25412 0.015625 1773012718.6581
CHLD 36952 0.015625 1773012718.6581
CHLD 61868 1239.511719 1773012718.6581
MEM 0.011719 1773012718.7623
CHLD 25412 0.015625 1773012718.7677
CHLD 36952 0.015625 1773012718.7677
CHLD 61868 1240.449219 1773012718.7677
MEM 0.011719 1773012718.8701
CHLD 25412 0.015625 1773012718.8752
CHLD 36952 0.015625 1773012718.8752
CHLD 61868 1241.390625 1773012718.8752
MEM 0.011719 1773012718.9780
CHLD 25412 0.015625 1773012718.9845
CHLD 36952 0.015625 1773012718.9845
CHLD 61868 1242.414062 1773012718.9845
MEM 0.011719 1773012719.0861
CHLD 25412 0.015625 1773012719.0916
CHLD 36952 0.015625 1773012719.0916
CHLD 61868 1243.351562 1773012719.0916
MEM 0.011719 1773012719.1942
CHLD 25412 0.015625 1773012719.2014
CHLD 36952 0.015625 1773012719.2014
CHLD 61868 1244.335938 1773012719.2014
MEM 0.011719 1773012719.3029
CHLD 25412 0.015625 1773012719.3099
CHLD 36952 0.015625 1773012719.3099
CHLD 61868 1245.285156 1773012719.3099
MEM 0.011719 1773012719.4112
CHLD 25412 0.015625 1773012719.4177
CHLD 36952 0.015625 1773012719.4177
CHLD 61868 1246.277344 1773012719.4177
MEM 0.011719 1773012719.5195
CHLD 25412 0.015625 1773012719.5270
CHLD 36952 0.015625 1773012719.5270
CHLD 61868 1247.304688 1773012719.5270
MEM 0.011719 1773012719.6274
CHLD 25412 0.015625 1773012719.6345
CHLD 36952 0.015625 1773012719.6345
CHLD 61868 1248.210938 1773012719.6345
MEM 0.011719 1773012719.7354
CHLD 25412 0.015625 1773012719.7415
CHLD 36952 0.015625 1773012719.7415
CHLD 61868 1249.250000 1773012719.7415
MEM 0.011719 1773012719.8432
CHLD 25412 0.015625 1773012719.8505
CHLD 36952 0.015625 1773012719.8505
CHLD 61868 1250.160156 1773012719.8505
MEM 0.011719 1773012719.9513
CHLD 25412 0.015625 1773012719.9583
CHLD 36952 0.015625 1773012719.9583
CHLD 61868 1251.101562 1773012719.9583
MEM 0.011719 1773012720.0591
CHLD 25412 0.015625 1773012720.0668
CHLD 36952 0.015625 1773012720.0668
CHLD 61868 1252.125000 1773012720.0668
MEM 0.011719 1773012720.1671
CHLD 25412 0.015625 1773012720.1711
CHLD 36952 0.015625 1773012720.1711
CHLD 61868 1253.042969 1773012720.1711
MEM 0.011719 1773012720.2751
CHLD 25412 0.015625 1773012720.2805
CHLD 36952 0.015625 1773012720.2805
CHLD 61868 1254.000000 1773012720.2805
MEM 0.011719 1773012720.3832
CHLD 25412 0.015625 1773012720.3892
CHLD 36952 0.015625 1773012720.3892
CHLD 61868 1255.011719 1773012720.3892
MEM 0.011719 1773012720.4901
CHLD 25412 0.015625 1773012720.4951
